"STATDISPID","TITLE","CYCLE","SURVEY_DATE"
"0000033933","夫の年齢１５歳以上（各歳）、妻の年齢１５歳以上（各歳）、夫婦数（総数） 全国、全域・人口集中地区の別","-",
"0000033934","夫の年齢１５歳以上（各歳）、妻の年齢１５歳以上（各歳）、夫婦数（日本人（「夫婦」がともに日本人の夫婦）） 全国、全域・人口集中地区の別","-",
"0000033935","夫の年齢・妻の年齢（５歳階級）、夫の労働力状態（８区分）、妻の労働力状態（８区分）、夫婦数 全国、全域・人口集中地区の別","-",
"0000033936","夫の年齢・妻の年齢（５歳階級）、夫の労働力状態（５区分）・夫の従業上の地位（７区分）、妻の労働力状態（５区分）・妻の従業上の地位（７区分）、夫婦数 全国、全域・人口集中地区の別","-",
"0000033937","夫の労働力状態（３区分）・夫の産業（大分類）、妻の労働力状態（３区分）・妻の産業（大分類）、夫婦数 全国、全域・人口集中地区の別","-",
"0000033938","男女（２区分）、労働力状態（３区分）・産業（大分類）、６５歳以上年齢（５歳階級）、高齢単身者数 全国、全域・人口集中地区の別","-",
"0000033939","夫の就業・非就業（２区分）、妻の年齢（５歳階級）、夫の年齢（５歳階級）、妻の就業・非就業（２区分）、高齢夫婦世帯数 全国、全域・人口集中地区の別","-",
"0000033940","夫の就業・非就業（２区分）、いずれかが６５歳以上の夫婦のみの世帯、妻の就業・非就業（２区分）、いずれかが６５歳以上の夫婦のみの世帯数 全国、全域・人口集中地区の別","-",
"0000033941","世帯主の男女（２区分）、世帯主の年齢（５歳階級）、世帯主の就業・非就業・世帯主の従業上の地位（２区分）、住宅の建て方（８区分）、住宅に住む一般世帯数 全国、全域・人口集中地区の別","-",
"0000033942","男女（２区分）、年齢（５歳階級）、就業・非就業・従業上の地位（２区分）、住宅の建て方（８区分）、住宅に住む一般世帯人員 全国、全域・人口集中地区の別","-",
"0000033943","国籍（１１区分）、男女（２区分）、１５歳以上年齢（５歳階級）、労働力状態（８区分）、１５歳以上外国人数 全国、全域・人口集中地区の別","-",
"0000033944","男女（２区分）、国籍（１１区分）、産業（大分類A）、従業上の地位（６区分）、１５歳以上外国人就業者数 全国、全域・人口集中地区の別","-",
"0000033945","男女（２区分）、１５歳以上年齢（各歳）、労働力状態（８区分）、１５歳以上人口 都道府県・人口５０万以上の市区、全域・人口集中地区の別","-",
"0000033946","配偶関係（４区分）、男女（２区分）、１５歳以上年齢（５歳階級）、労働力状態（８区分）、１５歳以上人口（総数） 都道府県、全域・人口集中地区の別","-",
"0000033947","配偶関係（４区分）、男女（２区分）、１５歳以上年齢（５歳階級）、労働力状態（８区分）、１５歳以上人口（日本人） 都道府県、全域・人口集中地区の別","-",
"0000033948","配偶関係（４区分）、男女（２区分）、１５歳以上年齢（５歳階級）、労働力状態（８区分）、１５歳以上人口 都道府県・支庁・市区町村、全域・人口集中地区の別","-",
"0000033949","配偶関係（３区分）、男女（２区分）、１５歳以上年齢（５歳階級）、従業上の地位（７区分）、就業の状態（４区分）、１５歳以上就業者数 都道府県・人口５０万以上の市区、全域・人口集中地区の別","-",
"0000033950","男女（２区分）、１５歳以上年齢（５歳階級）、産業（大分類A）、就業の状態（４区分）、１５歳以上就業者数 都道府県・人口５０万以上の市区、全域・人口集中地区の別","-",
"0000033951","単独世帯・自衛隊営舎内居住者の単独有配偶者（２区分）、男女（２区分）、１５歳以上年齢（５歳階級）、産業（大分類）、従業上の地位（７区分）、１５歳以上就業者数 都道府県・北海道の支庁・市区町村、全域・人口集中地区の別","-",
"0000033952","単独世帯・自衛隊営舎内居住者の単独有配偶者（２区分）、男女（２区分）、従業上の地位（７区分）、平均年齢 都道府県・人口５０万以上の市区、全域・人口集中地区の別","-",
"0000033954","配偶関係（３区分）、男女（２区分）、１５歳以上年齢（５歳階級）、産業（大分類）、１５歳以上就業者数（総数） 都道府県・北海道の支庁・市区町村、全域・人口集中地区の別","-",
"0000033955","配偶関係（３区分）、産業（大分類）、男女（２区分）、平均年齢（総数） 都道府県・北海道の支庁・市区町村、全域・人口集中地区の別","-",
"0000033956","配偶関係（３区分）、男女（２区分）、１５歳以上年齢（５歳階級）、産業（大分類）、１５歳以上就業者数（日本人） 都道府県・人口５０万以上の市区、全域・人口集中地区の別","-",
"0000033957","配偶関係（３区分）、産業（大分類）、男女（２区分）、平均年齢（日本人） 都道府県・人口５０万以上の市区、全域・人口集中地区の別","-",
"0000033960","配偶関係（３区分）、男女（２区分）、１５歳以上年齢（５歳階級）、就業の状態（４区分）、就業時間（１０区分）、１５歳以上就業者数 都道府県・人口５０万以上の市区、全域・人口集中地区の別","-",
"0000033961","配偶関係（３区分）、男女（２区分）、１５歳以上年齢（５歳階級）、就業の状態（４区分）、平均週間就業時間・延べ週間就業時間 都道府県・人口５０万以上の市区、全域・人口集中地区の別","-",
"0000033962","男女（２区分）、産業（大分類A）、従業上の地位（７区分）、就業時間（１０区分）、１５歳以上就業者数 都道府県・北海道の支庁・市区町村、全域・人口集中地区の別","-",
"0000033963","男女（２区分）、産業（大分類A）、従業上の地位（７区分）、平均週間就業時間・延べ週間就業時間 都道府県・北海道の支庁・市区町村、全域・人口集中地区の別","-",
"0000033966","男女（２区分）、配偶関係（３区分）、１５歳以上年齢（５歳階級）、従業上の地位（７区分）、就業時間（１０区分）、１５歳以上就業者数 都道府県・人口５０万以上の市区、全域・人口集中地区の別","-",
"0000033967","男女（２区分）、配偶関係（３区分）、１５歳以上年齢（５歳階級）、従業上の地位（７区分）、平均週間就業時間・延べ週間就業時間 、都道府県・人口５０万以上の市区、全域・人口集中地区の別","-",
"0000033968","男女（２区分）、配偶関係（３区分）、１５歳以上年齢（５歳階級）、世帯人員（２区分）・世帯主との続き柄（６区分）、労働力状態（５区分）・従業上の地位（３区分）、１５歳以上一般世帯人員 都道府県・人口５０万以上の市区、全域・人口集中地区の別","-",
