"STATDISPID","TAG_NAME"
"0000032891","平成12年国勢調査"
"0000032891","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032891","全国結果"
"0000032892","平成12年国勢調査"
"0000032892","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032892","全国結果"
"0000032893","平成12年国勢調査"
"0000032893","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032893","全国結果"
"0000032894","平成12年国勢調査"
"0000032894","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032894","全国結果"
"0000032895","平成12年国勢調査"
"0000032895","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032895","全国結果"
"0000032896","平成12年国勢調査"
"0000032896","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032896","全国結果"
"0000032897","平成12年国勢調査"
"0000032897","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032897","全国結果"
"0000032898","平成12年国勢調査"
"0000032898","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032898","全国結果"
"0000032899","平成12年国勢調査"
"0000032899","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032899","全国結果"
"0000032900","平成12年国勢調査"
"0000032900","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032900","全国結果"
"0000032901","平成12年国勢調査"
"0000032901","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032901","全国結果"
"0000032902","平成12年国勢調査"
"0000032902","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032902","全国結果"
"0000032903","平成12年国勢調査"
"0000032903","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032903","全国結果"
"0000032904","平成12年国勢調査"
"0000032904","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032904","全国結果"
"0000032905","平成12年国勢調査"
"0000032905","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032905","全国結果"
"0000032906","平成12年国勢調査"
"0000032906","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032906","全国結果"
"0000032907","平成12年国勢調査"
"0000032907","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032907","全国結果"
"0000032908","平成12年国勢調査"
"0000032908","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032908","全国結果"
"0000032909","平成12年国勢調査"
"0000032909","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032909","全国結果"
"0000032910","平成12年国勢調査"
"0000032910","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032910","全国結果"
"0000032911","平成12年国勢調査"
"0000032911","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032911","全国結果"
"0000032912","平成12年国勢調査"
"0000032912","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032912","全国結果"
"0000032913","平成12年国勢調査"
"0000032913","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032913","全国結果"
"0000032914","平成12年国勢調査"
"0000032914","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032914","全国結果"
"0000032915","平成12年国勢調査"
"0000032915","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032915","全国結果"
"0000032916","平成12年国勢調査"
"0000032916","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032916","全国結果"
"0000032917","平成12年国勢調査"
"0000032917","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032917","全国結果"
"0000032918","平成12年国勢調査"
"0000032918","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032918","全国結果"
"0000032919","平成12年国勢調査"
"0000032919","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032919","全国結果"
"0000032920","平成12年国勢調査"
"0000032920","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032920","全国結果"
"0000032921","平成12年国勢調査"
"0000032921","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032921","全国結果"
"0000032922","平成12年国勢調査"
"0000032922","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032922","全国結果"
"0000032923","平成12年国勢調査"
"0000032923","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032923","全国結果"
"0000032924","平成12年国勢調査"
"0000032924","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032924","全国結果"
"0000032925","平成12年国勢調査"
"0000032925","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032925","全国結果"
"0000032926","平成12年国勢調査"
"0000032926","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032926","全国結果"
"0000032927","平成12年国勢調査"
"0000032927","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032927","全国結果"
"0000032928","平成12年国勢調査"
"0000032928","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032928","全国結果"
"0000032929","平成12年国勢調査"
"0000032929","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032929","全国結果"
"0000032930","平成12年国勢調査"
"0000032930","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032930","全国結果"
"0000032931","平成12年国勢調査"
"0000032931","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032931","全国結果"
"0000032932","平成12年国勢調査"
"0000032932","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032932","全国結果"
"0000032933","平成12年国勢調査"
"0000032933","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032933","全国結果"
"0000032934","平成12年国勢調査"
"0000032934","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032934","全国結果"
"0000032935","平成12年国勢調査"
"0000032935","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032935","全国結果"
"0000032936","平成12年国勢調査"
"0000032936","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032936","全国結果"
"0000032937","平成12年国勢調査"
"0000032937","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032937","全国結果"
"0000032938","平成12年国勢調査"
"0000032938","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032938","全国結果"
"0000032939","平成12年国勢調査"
"0000032939","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032939","全国結果"
"0000032940","平成12年国勢調査"
"0000032940","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032940","全国結果"
"0000032941","平成12年国勢調査"
"0000032941","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032941","全国結果"
"0000032942","平成12年国勢調査"
"0000032942","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032942","全国結果"
"0000032943","平成12年国勢調査"
"0000032943","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032943","全国結果"
"0000032944","平成12年国勢調査"
"0000032944","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032944","全国結果"
"0000032945","平成12年国勢調査"
"0000032945","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032945","全国結果"
"0000032946","平成12年国勢調査"
"0000032946","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
"0000032946","全国結果"
"0000032947","平成12年国勢調査"
"0000032947","第1次基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）"
