"STATDISPID","class.name"
"0000030962","世帯経済構成Ｂ030038"
"0000030962","社会経済分類Ａ030243"
"0000030963","全域・集中の別030002"
"0000030963","世帯経済構成Ｂ030038"
"0000030963","社会経済分類Ａ030243"
"0000030964","全域・集中の別030002"
"0000030964","世帯経済構成Ｂ030038"
"0000030964","社会経済分類Ａ030243"
"0000030965","全域・集中の別030002"
"0000030965","世帯経済構成Ｂ030038"
"0000030965","社会経済分類Ａ030243"
"0000030966","全域・集中の別030002"
"0000030966","社会経済分類Ａ030243"
"0000030967","全域・集中の別030002"
"0000030967","社会経済分類Ａ030243"
"0000030968","全域・集中の別030002"
"0000030968","社会経済分類Ａ030243"
"0000030969","全域・集中の別030002"
"0000030969","社会経済分類Ａ030243"
"0000030970","全域・集中の別030002"
"0000030970","社会経済分類Ａ030243"
"0000030971","全域・集中の別030002"
"0000030971","社会経済分類Ａ030243"
"0000030972","全域・集中の別030002"
"0000030972","男女Ａ030001"
"0000030972","世帯主続柄Ｃ030032"
"0000030972","労働力状態030293"
"0000030972","親族人員Ｄ030294"
"0000030972","親族就業Ｂ030247"
"0000030973","全域・集中の別030002"
"0000030973","男女Ａ030001"
"0000030973","世帯経済構成Ｂ030038"
"0000030973","一般世人員030113"
"0000030974","全域・集中の別030002"
"0000030974","男女Ａ030001"
"0000030974","世帯経済構成Ｂ030038"
"0000030974","労働状態・産業030192"
"0000030975","全域・集中の別030002"
"0000030975","男女Ａ030001"
"0000030975","世帯経済構成Ｂ030038"
"0000030975","１５未一般世員030250"
"0000030976","全域・集中の別030002"
"0000030976","男女Ａ030001"
"0000030976","世帯経済構成Ｂ030038"
"0000030976","普通世帯員030075"
"0000030977","全域・集中の別030002"
"0000030977","男女Ａ030001"
"0000030977","世帯経済構成Ｂ030038"
"0000030977","労働状態・産業030192"
"0000030978","全域・集中の別030002"
"0000030978","男女Ａ030001"
"0000030978","世帯経済構成Ｂ030038"
"0000030978","１５未普通世員030251"
"0000030979","全域・集中の別030002"
"0000030979","男女Ａ030001"
"0000030979","世帯経済構成Ｂ030038"
"0000030979","職業大分類Ｃ030074"
"0000030980","全域・集中の別030002"
"0000030980","男女Ａ030001"
"0000030980","世帯経済構成Ｂ030038"
"0000030980","職業大分類Ｃ030074"
"0000030981","全域・集中の別030002"
"0000030981","親族人員Ｃ030233"
"0000030981","6歳未満親族有無030252"
"0000030982","全域・集中の別030002"
"0000030982","親族人員Ｃ030233"
"0000030982","６歳親族人員030253"
"0000030983","全域・集中の別030002"
"0000030983","親族人員Ｃ030233"
"0000030983","一般６未親族員030254"
"0000030984","全域・集中の別030002"
"0000030984","普親親族Ａ030255"
"0000030984","6歳未満親族有無030252"
"0000030985","全域・集中の別030002"
"0000030985","普親親族Ａ030255"
"0000030985","６歳親族人員030253"
"0000030986","全域・集中の別030002"
"0000030986","普親親族Ａ030255"
"0000030986","普１世６未親員030256"
"0000030987","全域・集中の別030002"
"0000030987","親族人員Ｃ030233"
"0000030987","１８未親族Ａ030257"
"0000030988","全域・集中の別030002"
"0000030988","親族人員Ｃ030233"
"0000030988","１８未一般世数030258"
"0000030989","全域・集中の別030002"
"0000030989","親族人員Ｃ030233"
"0000030989","１８歳親族人員030259"
"0000030990","全域・集中の別030002"
"0000030990","親族人員Ｃ030233"
"0000030990","一般１８未親員030260"
"0000030991","全域・集中の別030002"
"0000030991","普親親族Ａ030255"
"0000030991","１８未親族Ａ030257"
"0000030992","全域・集中の別030002"
"0000030992","普親親族Ａ030255"
"0000030992","１８未普通世数030261"
"0000030993","全域・集中の別030002"
"0000030993","普親親族Ａ030255"
"0000030993","１８歳親族人員030259"
"0000030994","全域・集中の別030002"
"0000030994","普親親族Ａ030255"
"0000030994","普１世１８未員030262"
"0000030995","全域・集中の別030002"
"0000030995","親族人員Ｃ030233"
"0000030995","65歳以上親族030263"
"0000030996","全域・集中の別030002"
"0000030996","親族人員Ｃ030233"
"0000030996","65歳以上一般世数030264"
"0000030997","全域・集中の別030002"
"0000030997","親族人員Ｃ030233"
"0000030997","65歳以上親族人員数030265"
"0000030998","全域・集中の別030002"
"0000030998","親族人員Ｃ030233"
"0000030998","一１世６５上員030266"
"0000030999","全域・集中の別030002"
"0000030999","普親親族Ａ030255"
"0000030999","65歳以上親族030263"
"0000031000","全域・集中の別030002"
"0000031000","普親親族Ａ030255"
"0000031000","65歳以上普通世帯数030267"
"0000031001","全域・集中の別030002"
"0000031001","普親親族Ａ030255"
"0000031001","65歳以上親族人員数030265"
"0000031002","全域・集中の別030002"
"0000031002","普親親族Ａ030255"
"0000031002","普１世６５上員030268"
"0000031003","全域・集中の別030002"
"0000031003","世帯主男女Ａ030220"
"0000031003","夫婦一般世帯030269"
"0000031003","年齢５歳階級Ｃ030034"
"0000031003","１８未親族Ａ030257"
"0000031004","全域・集中の別030002"
"0000031004","世帯主男女Ａ030220"
"0000031004","夫婦一般世帯030269"
"0000031004","年齢５歳階級Ｃ030034"
"0000031004","１８歳親族人員030259"
"0000031005","全域・集中の別030002"
"0000031005","世帯主男女Ａ030220"
"0000031005","夫婦一般世帯030269"
"0000031005","年齢５歳階級Ｃ030034"
"0000031005","１世１８未親員030270"
"0000031006","全域・集中の別030002"
"0000031006","世帯主男女Ａ030220"
"0000031006","夫婦一般世帯030269"
"0000031006","年齢５歳階級Ｃ030034"
"0000031006","１８未親族Ａ030257"
"0000031007","全域・集中の別030002"
"0000031007","世帯主男女Ａ030220"
"0000031007","夫婦一般世帯030269"
"0000031007","年齢５歳階級Ｃ030034"
"0000031007","65歳以上親族030263"
"0000031008","全域・集中の別030002"
"0000031008","世帯主男女Ａ030220"
"0000031008","夫婦一般世帯030269"
"0000031008","年齢５歳階級Ｃ030034"
"0000031008","65歳以上親族人員数030265"
"0000031009","全域・集中の別030002"
"0000031009","世帯主男女Ａ030220"
"0000031009","夫婦一般世帯030269"
"0000031009","年齢５歳階級Ｃ030034"
"0000031009","１世６５上親員030271"
"0000031010","全域・集中の別030002"
"0000031010","世帯主男女Ａ030220"
"0000031010","夫婦一般世帯030269"
"0000031010","年齢５歳階級Ｃ030034"
"0000031010","65歳以上親族030263"
"0000031011","全域・集中の別030002"
"0000031011","家族類型030036"
"0000031011","6歳未満親族有無030252"
"0000031012","全域・集中の別030002"
"0000031012","家族類型030036"
"0000031012","６歳親族人員030253"
"0000031013","全域・集中の別030002"
"0000031013","家族類型030036"
"0000031013","１世６未親員030272"
"0000031014","全域・集中の別030002"
"0000031014","家族類型030036"
"0000031014","6歳未満親族有無030252"
"0000031015","全域・集中の別030002"
"0000031015","家族類型030036"
"0000031015","6歳未満親族有無030252"
"0000031016","全域・集中の別030002"
"0000031016","家族類型030036"
"0000031016","１８未親族Ａ030257"
"0000031017","全域・集中の別030002"
"0000031017","家族類型030036"
"0000031017","１８歳親族人員030259"
"0000031018","全域・集中の別030002"
"0000031018","家族類型030036"
"0000031018","１世１８未親員030270"
"0000031019","全域・集中の別030002"
"0000031019","家族類型030036"
"0000031019","１８未親族Ａ030257"
"0000031020","全域・集中の別030002"
"0000031020","家族類型030036"
"0000031020","１８未親族Ａ030257"
"0000031021","全域・集中の別030002"
"0000031021","家族類型030036"
"0000031021","65歳以上親族030263"
"0000031022","全域・集中の別030002"
"0000031022","家族類型030036"
"0000031022","65歳以上親族030263"
"0000031023","全域・集中の別030002"
"0000031023","家族類型030036"
"0000031023","65歳以上親族030263"
"0000031024","全域・集中の別030002"
"0000031024","家族類型030036"
"0000031024","65歳以上親族人員数030265"
"0000031025","全域・集中の別030002"
"0000031025","家族類型030036"
"0000031025","１世６５上親員030271"
"0000031026","全域・集中の別030002"
"0000031026","住宅の建て方Ｂ030052"
"0000031026","家族類型030036"
"0000031026","住宅の所有Ａ030135"
"0000031027","全域・集中の別030002"
"0000031027","住宅の建て方Ｂ030052"
"0000031027","家族類型030036"
"0000031027","住宅の所有Ａ030135"
"0000031028","全域・集中の別030002"
"0000031028","住宅の建て方Ｂ030052"
"0000031028","家族類型030036"
"0000031028","住宅の所有Ａ030135"
"0000031029","全域・集中の別030002"
"0000031029","家族類型030036"
"0000031029","１室当人員Ａ030274"
"0000031030","全域・集中の別030002"
"0000031030","家族類型030036"
"0000031030","１室当人員Ａ030274"
"0000031031","全域・集中の別030002"
"0000031031","１室当人員Ａ030274"
"0000031032","全域・集中の別030002"
"0000031032","家族類型030036"
"0000031032","居住室数030060"
"0000031033","全域・集中の別030002"
"0000031033","家族類型030036"
"0000031033","１世帯人員等030275"
"0000031034","全域・集中の別030002"
"0000031034","家族類型030036"
"0000031034","居住室数030060"
"0000031035","全域・集中の別030002"
"0000031035","居住室数030060"
"0000031036","全域・集中の別030002"
"0000031036","間借1人世帯030276"
"0000031037","全域・集中の別030002"
"0000031037","家族類型030036"
"0000031037","１人当畳数Ａ030068"
"0000031038","全域・集中の別030002"
"0000031038","１人当畳数Ａ030068"
"0000031039","全域・集中の別030002"
"0000031039","家族類型030036"
"0000031039","１人当畳数Ａ030068"
"0000031040","全域・集中の別030002"
"0000031040","住宅の建て方Ｂ030052"
"0000031040","世帯経済構成Ｂ030038"
"0000031040","住宅の所有Ａ030277"
"0000031041","全域・集中の別030002"
"0000031041","住宅の建て方Ｂ030052"
"0000031041","世帯経済構成Ｂ030038"
"0000031041","住宅の所有Ａ030135"
"0000031042","全域・集中の別030002"
"0000031042","住宅の建て方Ｂ030052"
"0000031042","世帯経済構成Ｂ030038"
"0000031042","住宅の所有Ａ030135"
"0000031043","全域・集中の別030002"
"0000031043","住宅の所有Ａ030135"
"0000031043","世帯人員Ｃ030059"
"0000031043","世帯経済構成Ｂ030038"
"0000031044","全域・集中の別030002"
"0000031044","住宅の所有Ａ030135"
"0000031044","世帯経済構成Ｂ030038"
"0000031044","１世帯人員等030275"
"0000031045","全域・集中の別030002"
"0000031045","世帯経済構成Ｂ030038"
"0000031045","間借1人世帯030278"
"0000031046","全域・集中の別030002"
"0000031046","世帯経済構成Ｂ030038"
"0000031046","間借2人以上世帯030279"
"0000031047","全域・集中の別030002"
"0000031047","住宅の所有Ａ030135"
"0000031047","世帯人員Ｃ030059"
"0000031047","世帯経済構成Ｂ030038"
"0000031048","全域・集中の別030002"
"0000031048","世帯経済構成Ｂ030038"
"0000031048","居住室数030060"
"0000031049","全域・集中の別030002"
"0000031049","世帯経済構成Ｂ030038"
"0000031049","居住室数030060"
"0000031050","全域・集中の別030002"
"0000031050","世帯経済構成Ｂ030038"
"0000031050","１人当畳数Ａ030068"
"0000031051","全域・集中の別030002"
"0000031051","１人当畳数Ａ030068"
"0000031052","全域・集中の別030002"
"0000031052","世帯経済構成Ｂ030038"
"0000031052","１人当畳数Ａ030068"
"0000031053","全域・集中の別030002"
"0000031053","世帯経済構成Ｂ030038"
"0000031053","１室当人員Ａ030274"
"0000031054","全域・集中の別030002"
"0000031054","１室当人員Ａ030274"
"0000031055","全域・集中の別030002"
"0000031055","世帯経済構成Ｂ030038"
"0000031055","１室当人員Ａ030274"
"0000031056","全域・集中の別030002"
"0000031056","住宅の所有Ａ030135"
"0000031056","世帯人員Ｃ030059"
"0000031056","社会経済分類Ａ030243"
"0000031057","全域・集中の別030002"
"0000031057","住宅の所有Ａ030135"
"0000031057","社会経済分類Ａ030243"
"0000031058","全域・集中の別030002"
"0000031058","社会経済分類Ａ030243"
"0000031059","全域・集中の別030002"
"0000031059","社会経済分類Ａ030243"
"0000031060","全域・集中の別030002"
"0000031060","住宅の所有Ａ030135"
"0000031060","世帯人員Ｃ030059"
"0000031060","社会経済分類Ａ030243"
"0000031061","全域・集中の別030002"
"0000031061","社会経済分類Ａ030243"
"0000031062","全域・集中の別030002"
"0000031062","住宅の所有Ａ030135"
"0000031062","世帯人員Ｃ030059"
"0000031062","社会経済分類Ａ030243"
"0000031063","全域・集中の別030002"
"0000031063","社会経済分類Ａ030243"
"0000031064","全域・集中の別030002"
"0000031064","住宅の所有Ａ030135"
"0000031064","世帯人員Ｃ030059"
"0000031064","社会経済分類Ａ030243"
"0000031065","全域・集中の別030002"
"0000031065","社会経済分類Ａ030243"
"0000031066","全域・集中の別030002"
"0000031066","住宅の建て方Ｂ030052"
"0000031066","畳数Ａ030065"
"0000031066","居住室数030060"
"0000031067","全域・集中の別030002"
"0000031067","住宅の建て方Ｂ030052"
"0000031067","畳数Ａ030065"
"0000031067","居住室数030060"
"0000031068","全域・集中の別030002"
"0000031068","夫婦一般世帯030196"
"0000031068","夫労働状態Ａ030097"
"0000031068","子供の数・年Ｄ030295"
"0000031068","妻労働状態Ａ030296"
"0000031069","全域・集中の別030002"
"0000031069","夫婦一般世帯030196"
"0000031069","夫労働状態Ａ030097"
